Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000533_INT	LTR	Copia	5715	75	0	10536	75	0	0	0	0	0	43	0	0	0	0	0	0	0	0	42	0	0	0	0	0	93	0	0	428	238	0	248	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000553_INT	LTR	Copia	4098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001460_LTR	LTR	Copia	217	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	72	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000812	DNAnona	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000930_INT	LTR	Gypsy	7065	0	0	6172	7856	23678	21465	18664	5085	10569	15371	1296	11343	8594	0	772	2767	4492	397	0	342	3285	79	0	1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001490_INT	LTR	Gypsy	851	0	0	0	762	0	1671	2622	0	0	1680	0	0	0	0	0	0	0	0	568	0	0	581	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000784	DNA	Helitron	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000196	DNA	Helitron	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	117	0	0	0	170	366	90	286	394	91	0	83	97	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000100	DNA	Helitron	7949	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001024_INT	LTR	Copia	3756	0	0	0	0	0	0	4243	0	0	0	0	0	0	0	0	186	0	0	0	0	0	4283	8130	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001275	DNA	Helitron	10651	0	158	0	0	1475	892	592	91	487	75	3226	1019	343	1164	2604	3210	3285	1989	1637	2433	919	1029	1585	3270	4118	8027	8567	7888	3317	941	2208	1871	1407	1735	867	301	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001483_INT	LTR	Copia	4218	0	12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	514	0	1247	5604	56	614	71	76	0	331	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000015	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000317	DNA	Helitron	1806	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	74	0	90	0	255	0	0	0	242	143	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000309_INT	LTR	Gypsy	1938	0	0	0	44	125	0	473	378	732	1050	2107	589	699	699	1353	2345	2744	3048	198	2907	2881	2879	780	2087	1644	1987	1565	1871	982	1129	195	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000654_INT	LTR	Gypsy	8859	0	0	55	0	0	1658	2399	8775	20277	1046	283	0	1835	10799	3860	8775	6312	2233	7671	6575	5733	3583	198	1377	4186	909	2400	1136	0	419	0	697	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000363_LTR	LTR	Copia	500	0	0	500	0	0	486	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000142	DNA	Helitron	1949	0	0	880	242	640	1077	624	544	651	0	339	453	50	0	215	498	698	312	0	744	0	407	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000181	DNA	Helitron	10563	0	0	0	0	0	0	367	0	112	450	0	0	0	265	336	0	315	504	0	274	0	503	381	174	0	335	0	171	0	183	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001701	DNA	Helitron	2315	0	0	0	338	0	0	0	0	0	0	0	575	0	0	0	338	0	138	303	207	0	269	203	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000274	DNAauto	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	236	63	0	239	109	346	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000669_INT	LTR	Copia	4480	0	2110	938	0	0	1775	0	928	0	0	0	0	0	0	0	0	3778	4488	4492	327	0	0	0	782	120	0	0	388	698	1468	1707	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001613_INT	LTR	Copia	8358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2776	367	0	1469	0	848	4017	0	1107	4666	1887	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000483_INT	LTR	Copia	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000742_INT	LTR	Copia	4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	7914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001500	DNAauto	MLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000106	DNA	Helitron	14181	117	0	158	256	0	385	1581	523	3192	2270	6066	8805	10245	6355	1591	5123	5154	3277	2110	1221	2136	170	1901	1731	744	3836	3067	8835	10235	9533	26074	15024	12956	10107	11036	0	795	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000514_INT	LTR	Copia	4291	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8569	270	410	327	332	81	370	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001156_INT	LTR	Gypsy	2018	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000072	DNA	Helitron	6003	1195	1512	61	684	92	479	665	2906	3173	3165	3822	7081	5276	8065	2992	2718	2722	680	3802	5900	5450	1960	2134	2321	2196	826	1069	282	217	241	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001250	DNAauto	PILE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000411_LTR	LTR	Copia	362	181	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	311	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001479	MITE	Tourist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000088	DNA	Helitron	7365	271	4659	13977	3307	870	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000129	DNA	Helitron	4089	0	102	0	0	196	192	840	959	1542	1938	2424	2255	2819	3550	3287	4796	4646	5178	4593	3808	1794	1322	1398	0	121	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000672	DNA	Helitron	880	0	0	27	0	0	0	257	0	0	0	0	0	8	60	16	16	89	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000092	DNA	Helitron	2670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000979_LTR	LTR	unknown	612	0	0	0	0	0	146	0	0	139	0	0	88	325	378	368	349	286	663	198	503	318	0	0	223	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000759_LTR	LTR	Copia	725	0	0	725	0	0	0	0	0	708	1524	728	66	61	0	0	0	0	0	0	1569	522	1005	0	203	601	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000608_LTR	LTR	Gypsy	831	0	5407	1700	6697	1654	126	2919	1799	1290	1025	627	827	910	922	563	517	706	81	811	328	298	265	284	290	852	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001711	DNA	Helitron	896	967	2510	4120	9993	5383	2084	977	151	431	390	39	0	0	0	855	640	287	1445	813	318	694	798	1204	853	137	562	130	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000198	DNA	Helitron	1446	2367	0	686	0	0	0	0	257	673	809	0	1541	0	106	95	0	630	391	110	281	0	273	74	77	0	0	292	0	0	0	66	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000650_LTR	LTR	Copia	306	306	0	307	557	0	0	0	0	0	0	0	0	0	629	299	261	1840	1033	0	450	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000922_INT	LTR	Copia	4688	0	0	0	0	0	0	0	5280	0	0	0	0	0	0	0	0	350	0	0	0	0	280	0	898	1785	836	213	3391	1128	4430	143	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000325_LTR	LTR	Gypsy	2130	4747	11177	11400	3706	78	1629	474	76	89	2233	1226	1456	1345	1362	1233	0	413	827	127	869	1077	143	706	426	1284	670	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001633	DNA	Helitron	0	0	2765	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000212	DNA	Helitron	5319	0	0	0	1668	2880	0	0	36	0	426	356	152	0	123	242	459	135	591	1668	8017	1429	3151	2163	4836	6103	5981	4689	1068	1794	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000033	DNAauto	POLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	39	0	0	0	0	0	0	0	0	237	910	0	878	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001589	DNAauto	CACTA	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	499	370	930	1101	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001498	DNAnona	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000929	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000210	DNA	Helitron	4930	0	0	0	396	68	0	0	0	0	0	0	236	198	437	358	911	372	1617	922	900	303	102	538	90	406	0	0	276	545	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000897_LTR	LTR	Copia	342	0	342	0	0	562	469	1183	376	373	307	0	0	0	112	301	0	133	0	288	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000493	DNA	Helitron	12021	0	2247	0	44	0	0	0	6095	3339	2322	571	611	2696	2864	4087	8335	5011	1174	6885	790	3842	245	4443	2146	886	338	532	437	469	0	235	755	329	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000538_INT	LTR	unknown	2256	1498	1158	2846	1902	1840	3045	0	1912	0	0	54	193	1182	990	504	671	555	1058	2082	892	2601	1660	1188	0	201	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000960_LTR	LTR	Gypsy	1860	0	0	362	0	5838	19642	60884	32074	27821	9334	1777	3831	2078	4168	2759	3920	5618	1422	3290	9335	13305	18187	4157	4139	227	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001446_INT	LTR	Copia	4502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726	0	0	0	0	135	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000066	DNA	Helitron	4300	0	0	0	0	0	0	107	0	0	79	0	239	53	146	365	0	268	529	947	905	1185	695	64	355	371	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000052	DNA	Helitron	2400	603	86	259	103	0	92	271	114	373	571	860	556	898	1259	1079	1230	1470	335	616	1060	1583	1092	646	356	1208	291	119	161	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001200_LTR	LTR	Copia	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000515_INT	LTR	Copia	4354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	74	147	0	1421	0	0	0	0	144	2357	83	5643	1097	214	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001421	DNA	Helitron	5251	4227	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	138	0	0	87	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000484	DNAnona	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	336	1027	12680	4676	3723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001090_LTR	LTR	Copia	874	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001336_LTR	LTR	unknown	119	0	0	0	0	0	0	0	0	134	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000802	DNA	Helitron	4207	0	0	0	0	0	0	4172	0	7473	0	0	7077	5698	301	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000172	DNA	Helitron	6380	0	3125	477	0	1243	168	0	47	75	31	0	1068	1035	940	1223	1980	1300	1159	1325	1237	851	1971	1079	764	1263	1819	1140	2731	1575	767	0	0	0	0	260	347	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000983_LTR	LTR	unknown	496	0	0	282	214	0	276	291	711	981	718	1308	660	617	794	181	334	495	202	186	279	87	251	0	182	165	69	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000693	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000267	DNAauto	CACTA	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000028	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000195	DNA	Helitron	8154	0	0	0	0	0	0	0	552	1071	0	526	320	115	75	623	358	547	1212	480	423	376	1414	912	899	665	1543	156	416	653	251	229	209	418	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001125_INT	LTR	Copia	4754	23831	510	3509	304	102	48	1731	331	0	0	727	0	0	0	0	232	132	621	3115	1380	482	193	886	1093	0	192	792	1512	3111	5054	1625	65	1560	808	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001007_LTR	LTR	unknown	451	0	0	0	0	0	451	0	0	0	0	0	0	0	0	465	0	915	0	230	0	930	0	350	0	83	0	0	301	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000534	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000530	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	71	152	51	42	75	352	365	301	62	311	66	29	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000389	DNA	Helitron	8011	0	0	2176	5112	3414	1529	2770	4761	2870	6146	1961	310	911	1042	1433	1775	2354	3024	2134	912	890	803	670	91	0	79	1200	0	0	1050	2704	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001257_LTR	LTR	Copia	198	0	374	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001689	DNA	Helitron	598	613	1804	1397	611	636	582	341	0	289	532	366	0	0	0	147	0	978	314	252	0	0	0	423	718	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000447	DNA	Helitron	1014	0	0	0	994	0	0	1068	0	1061	210	0	0	1065	7056	3916	0	0	854	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000155	DNA	Helitron	3664	210	845	0	943	202	0	0	148	148	0	0	148	0	97	462	265	628	537	274	617	688	1132	1300	232	219	464	484	70	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000012	DNAauto	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001710	DNA	Helitron	2226	2256	0	0	6215	689	336	0	5299	3084	242	2685	554	2506	3556	1149	726	2092	253	2509	767	3419	7064	4753	855	1456	2575	513	1026	0	813	390	140	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001670	DNAnona	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001332	DNA	Helitron	870	0	0	0	0	0	0	0	0	0	50	0	0	0	395	0	0	0	0	0	263	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001358_LTR	LTR	Copia	540	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000224	DNA	Helitron	4202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	121	0	65	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001360_LTR	LTR	Gypsy	809	0	0	809	804	1051	628	0	302	0	808	771	1415	1663	0	0	803	2126	973	2949	1407	1120	1573	4651	2779	1957	359	418	525	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000375_LTR	LTR	Gypsy	581	1160	7247	10493	6077	1503	4434	4371	6557	3050	1636	1377	0	44	178	311	0	0	0	597	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001750	DNAauto	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000191	DNA	Helitron	4092	0	0	0	152	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001709	DNAnona	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	49	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000055	DNA	Helitron	10304	0	0	3	0	45	79	138	409	125	812	1474	702	684	1582	3952	5282	4748	3848	151	738	656	1459	736	1805	2659	2738	1617	3300	90	2381	21	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000268_INT	LTR	Copia	4844	0	127	177	196	300	740	1258	559	5417	1018	790	1134	495	809	585	460	340	352	133	172	290	109	0	0	66	1328	145	3492	0	0	0	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000961	DNAauto	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	400	0	36	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001234	DNAauto	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	114	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000842_LTR	LTR	Copia	156	156	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001522	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000831	DNA	Helitron	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000744	DNAauto	PILE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000661_LTR	LTR	Gypsy	380	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	1149	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001442	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000136	DNA	Helitron	6989	80	0	0	0	0	0	0	0	0	0	0	0	295	4586	309	1179	3367	264	3452	5841	7305	94	2109	376	8841	1136	1657	3454	0	3977	2126	2021	3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000105	DNA	Helitron	10246	0	0	0	122	0	151	115	982	0	0	365	240	3353	0	142	677	208	1826	0	0	300	500	107	1174	518	0	651	135	4073	356	4455	0	563	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000904	DNA	Helitron	11728	0	8164	0	0	1760	4469	0	0	0	59	860	264	119	146	38	893	99	1525	134	695	241	167	403	1285	1040	1267	2046	3100	5798	7673	8688	903	758	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000223	DNA	Helitron	14099	0	0	0	62	0	0	321	0	0	0	0	0	89	95	0	127	582	156	128	118	0	377	147	1202	1559	1191	165	0	149	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000806_INT	LTR	Copia	2979	0	47	47	1695	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	44	129	0	196	0	0	0	68	0	505	1832	1676	374	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001486_INT	LTR	Gypsy	4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	190	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000434_LTR	LTR	Gypsy	1212	402	509	506	0	0	164	363	0	0	0	0	0	379	0	0	0	0	163	146	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000448_INT	LTR	unknown	2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	670	0	1390	722	91	0	0	0	187	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000130	DNA	Helitron	8080	4201	4269	5361	1349	4288	2480	634	943	1710	1305	1621	962	916	973	1017	0	673	1009	1794	1111	1332	1183	479	621	1381	883	2035	784	803	295	141	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
